era,release_date,set_name,set_code,card_number,edition,variant,language,japanese_name,english_name,category,artwork_reason,artwork_evidence_urls,stamps_reason,stamps_evidence_urls,canonical_image_url,card_uid
base,1999-06-25,Challenge from the Darkness,OLD-CD,旧裏,unknown,UNKNOWN,jp,"キョウ秘伝,変わり身の術",Koga's Ninja Trick,artwork,The Japanese Gym printing retains the original symbol that was replaced for international release.,https://bulbapedia.bulbagarden.net/wiki/Koga%27s_Ninja_Trick_%28Gym_Challenge_115%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/738524,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575379.jpg,c1e8fc17-5f87-4261-a1b2-279ddcf6e089
base,1999-06-25,Challenge from the Darkness,OLD-CD,旧裏,unknown,UNKNOWN,jp,ナツメの眼,Sabrina's Gaze,artwork,"This Japanese Gym printing uses Sabrina's original gesture, which was redrawn internationally.",https://bulbapedia.bulbagarden.net/wiki/Sabrina%27s_Gaze_%28Gym_Heroes_125%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/738524,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575320.jpg,c6ec56af-f117-4712-a9ef-101271203866
base,1999-06-25,Challenge from the Darkness,OLD-CD,旧裏,unknown,UNKNOWN,jp,ナツメのゲンガー,Sabrina's Gengar,artwork,This Japanese Gym printing retains the cemetery background that was altered for international release.,https://bulbapedia.bulbagarden.net/wiki/Sabrina%27s_Gengar_%28Gym_Challenge_29%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/738524,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575343.jpg,8008b608-8cf4-43ce-b5ea-8387f11e5033
base,1999-06-25,Challenge from the Darkness,OLD-CD,旧裏,unknown,UNKNOWN,jp,ナツメのルージュラ,Sabrina's Jynx,artwork,This Japanese Gym 2 Sabrina's Jynx uses the original skin tone that was recolored internationally.,https://bulbapedia.bulbagarden.net/wiki/Sabrina%27s_Jynx_%28Gym_Challenge_57%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/551897,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575389.jpg,4824ce9d-f0fc-4c8d-bfef-9aa9546217bd
base,1999-07-30,Intro Pack (Bulbasaur),OLD-IPB,37,unknown,UNKNOWN,jp,ルージュラ,Jynx,artwork,These exact Japanese Base-art printings retain the original black coloring that was recolored for international Base releases.,https://bulbapedia.bulbagarden.net/wiki/Jynx_%28Base_Set_31%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/551897,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/614620.jpg,54f6e424-a4ad-4339-a0c4-a70e195aa54e
neo,2000-02-04,"Gold, Silver, to a New World... (Neo1)",OLD-GN,旧裏,unknown,UNKNOWN,jp,スロットゲーム,Arcade Game,artwork,The Japanese Neo printing shows the casino layout; the international release uses changed artwork.,https://bulbapedia.bulbagarden.net/wiki/Arcade_Game_%28TCG%29 | https://www.elitefourum.com/t/censored-artwork-of-the-pokemon-tcg/11002,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575828.jpg,4fc28f6e-b93c-461c-94ae-59f0221e05d0
neo,2000-02-04,"Gold, Silver, to a New World... (Neo1)",OLD-GN,旧裏,unknown,UNKNOWN,jp,カードめくりゲーム,Card-Flip Game,artwork,The Japanese Neo printing shows the casino layout; the international release uses changed artwork.,https://bulbapedia.bulbagarden.net/wiki/Card_Flip_Game_%28Neo_Genesis_92%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/738524,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575848.jpg,1894506a-5816-458b-8e83-dcdd6ada0ae6
neo,2000-02-04,"Gold, Silver, to a New World... (Neo1)",OLD-GN,旧裏,unknown,UNKNOWN,jp,モーモーミルク,Moomoo Milk,artwork,The Japanese Neo printing uses the original artwork; international and later Japanese prints use replacement art.,https://bulbapedia.bulbagarden.net/wiki/Moomoo_Milk | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/738524,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/575794.jpg,85052e90-c6e9-44fa-8ce3-247afce0f66c
e,2001-10-20,Pokemon Web Sets,PWEB,001/048,first,1ED,jp,フシギソウ,Ivysaur,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Ivysaur_(Pok%C3%A9mon_Web_1) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613660.jpg,4104fa5b-3c37-43ba-a5e4-04c5811af7b5
e,2001-10-20,Pokemon Web Sets,PWEB,001/048,unlimited,アンリミ,jp,フシギソウ,Ivysaur,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Ivysaur_(Pok%C3%A9mon_Web_1) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613660.jpg,21051b1e-d934-4056-a8db-4e4340049ce8
e,2001-10-20,Pokemon Web Sets,PWEB,002/048,first,1ED,jp,ニドラン♂,Nidoran,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Nidoran%E2%99%82_(Pok%C3%A9mon_Web_2) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613658.jpg,fb33d23c-ac81-4bf1-a29e-cc5d4a33854f
e,2001-10-20,Pokemon Web Sets,PWEB,002/048,unlimited,アンリミ,jp,ニドラン♂,Nidoran,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Nidoran%E2%99%82_(Pok%C3%A9mon_Web_2) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613658.jpg,ee807b7f-88d7-4c96-bf37-6b2ca268b241
e,2001-10-20,Pokemon Web Sets,PWEB,003/048,first,1ED,jp,コンパン,Venonat,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Venonat_(Pok%C3%A9mon_Web_3) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613663.jpg,14a6f029-31ab-4043-a621-a544512daa71
e,2001-10-20,Pokemon Web Sets,PWEB,003/048,unlimited,アンリミ,jp,コンパン,Venonat,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Venonat_(Pok%C3%A9mon_Web_3) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7303901-yu.webp,e9edd009-902d-4d9e-b77f-7f35c222d54d
e,2001-10-20,Pokemon Web Sets,PWEB,005/048,first,1ED,jp,モンジャラ,Tangela,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Tangela_(Pok%C3%A9mon_Web_5) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613655.jpg,4366381f-eed3-4a02-a2b3-3cee69621ced
e,2001-10-20,Pokemon Web Sets,PWEB,005/048,unlimited,アンリミ,jp,モンジャラ,Tangela,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Tangela_(Pok%C3%A9mon_Web_5) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613655.jpg,1742cfef-5ad8-40e3-8279-6d93d41c7006
e,2001-10-20,Pokemon Web Sets,PWEB,006/048,first,1ED,jp,ガーディ,Growlithe,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Growlithe_(Pok%C3%A9mon_Web_6) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613662.jpg,12c60a4b-187d-4a10-910e-9551868069f5
e,2001-10-20,Pokemon Web Sets,PWEB,006/048,unlimited,アンリミ,jp,ガーディ,Growlithe,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Growlithe_(Pok%C3%A9mon_Web_6) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613662.jpg,e7ca85dd-302d-4c18-81c9-29bb75c66e18
e,2001-10-20,Pokemon Web Sets,PWEB,008/048,first,1ED,jp,ロコン,Vulpix,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Vulpix_(Pok%C3%A9mon_Web_8) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613664.jpg,6d07a603-7566-4554-a15e-245c59f5f4d8
e,2001-10-20,Pokemon Web Sets,PWEB,008/048,unlimited,アンリミ,jp,ロコン,Vulpix,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Vulpix_(Pok%C3%A9mon_Web_8) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://cdn.snkrdunk.com/upload_bg_removed/20230131014923-0.webp,67ecb80f-dabb-4ce2-8005-30d99d28ab00
e,2001-10-20,Pokemon Web Sets,PWEB,009/048,first,1ED,jp,カメール,Wartortle,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Wartortle_(Pok%C3%A9mon_Web_9) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613661.jpg,255b8e8b-5984-4898-8077-28841a990351
e,2001-10-20,Pokemon Web Sets,PWEB,009/048,unlimited,アンリミ,jp,カメール,Wartortle,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Wartortle_(Pok%C3%A9mon_Web_9) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613661.jpg,24640e43-3b63-426f-8b16-4432d59b322c
e,2001-10-20,Pokemon Web Sets,PWEB,012/048,first,1ED,jp,ヤドン,Slowpoke,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Slowpoke_(Pok%C3%A9mon_Web_12) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613652.jpg,b25df273-a03f-478c-8a0c-8fd1458fecce
e,2001-10-20,Pokemon Web Sets,PWEB,012/048,unlimited,アンリミ,jp,ヤドン,Slowpoke,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Slowpoke_(Pok%C3%A9mon_Web_12) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613652.jpg,091f0f80-643a-48c0-bfdd-48ef9cb71e20
e,2001-10-20,Pokemon Web Sets,PWEB,013/048,first,1ED,jp,ディグダ,Diglett,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Diglett_(Pok%C3%A9mon_Web_13) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613657.jpg,823a427c-b3c7-4822-a6d2-da9715c0fb03
e,2001-10-20,Pokemon Web Sets,PWEB,013/048,unlimited,アンリミ,jp,ディグダ,Diglett,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Diglett_(Pok%C3%A9mon_Web_13) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613657.jpg,0c4fd6b9-4222-487a-8253-5fb1233776db
e,2001-10-20,Pokemon Web Sets,PWEB,014/048,first,1ED,jp,サワムラー,Hitmonlee,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Hitmonlee_(Pok%C3%A9mon_Web_14) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613659.jpg,44fce56f-872d-49b1-96dc-d5ba13c9653f
e,2001-10-20,Pokemon Web Sets,PWEB,014/048,unlimited,アンリミ,jp,サワムラー,Hitmonlee,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Hitmonlee_(Pok%C3%A9mon_Web_14) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613659.jpg,611bcf4a-b79e-469f-a435-f9df62eb9060
e,2001-10-20,Pokemon Web Sets,PWEB,018/048,first,1ED,jp,ニドリーノ,Nidorino,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Nidorino_(Pok%C3%A9mon_Web_18) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613693.jpg,fbbbf882-6c11-409d-8237-10e67f0ddcab
e,2001-10-20,Pokemon Web Sets,PWEB,018/048,unlimited,アンリミ,jp,ニドリーノ,Nidorino,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Nidorino_(Pok%C3%A9mon_Web_18) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613693.jpg,06fa8734-9e07-4664-bde5-4305017dd859
e,2001-10-20,Pokemon Web Sets,PWEB,019/048,first,1ED,jp,モルフォン,Venomoth,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Venomoth_(Pok%C3%A9mon_Web_19) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613691.jpg,7d5b20d3-4888-46ec-9a57-8ddb98cc8041
e,2001-10-20,Pokemon Web Sets,PWEB,019/048,unlimited,アンリミ,jp,モルフォン,Venomoth,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Venomoth_(Pok%C3%A9mon_Web_19) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613691.jpg,22c2da5f-0bc7-4d33-b7ba-d293a3eb4b99
e,2001-10-20,Pokemon Web Sets,PWEB,023/048,first,1ED,jp,ウインディ,Arcanine,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Arcanine_(Pok%C3%A9mon_Web_23) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613692.jpg,cb5b114a-a26a-4980-8b4b-f842528b7f60
e,2001-10-20,Pokemon Web Sets,PWEB,026/048,first,1ED,jp,マルマイン,Electrode,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Electrode_(Pok%C3%A9mon_Web_26) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613688.jpg,985a1b4e-9402-4402-a14d-daa3f7105f2c
e,2001-10-20,Pokemon Web Sets,PWEB,026/048,unlimited,アンリミ,jp,マルマイン,Electrode,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Electrode_(Pok%C3%A9mon_Web_26) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613688.jpg,a3c21c78-6274-40a4-8dd5-bac41c5831c9
e,2001-10-20,Pokemon Web Sets,PWEB,029/048,first,1ED,jp,ダグトリオ,Dugtrio,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Dugtrio_(Pok%C3%A9mon_Web_29) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613690.jpg,f7a430aa-093f-4944-9b5a-6f3f7b6e1f02
e,2001-10-20,Pokemon Web Sets,PWEB,029/048,unlimited,アンリミ,jp,ダグトリオ,Dugtrio,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Dugtrio_(Pok%C3%A9mon_Web_29) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613690.jpg,98cb9a18-7618-474e-89a5-5b74d39ca7cd
e,2001-10-20,Pokemon Web Sets,PWEB,032/048,unknown,UNKNOWN,jp,ポケモン再転送,Pokemon Retransfer,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_Retransfer_(Pok%C3%A9mon_Web_32) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/613694.jpg,63909d4a-1727-4cbe-a543-79ffb7bc6608
e,2001-10-20,Pokemon Web Sets,PWEB,035/048,first,1ED,jp,コイキング,Magikarp,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Magikarp_(Pok%C3%A9mon_Web_35) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://cdn.snkrdunk.com/upload_bg_removed/7303964.webp,bf57df2c-0c37-4477-a02f-e4c9300a59bf
e,2001-10-20,Pokemon Web Sets,PWEB,035/048,unlimited,アンリミ,jp,コイキング,Magikarp,artwork,These exact Web printings use one of 18 physical card artworks whose per-card histories show no non-Japanese physical release.,https://bulbapedia.bulbagarden.net/wiki/Magikarp_(Pok%C3%A9mon_Web_35) | https://jp.pokellector.com/Pokemon-Web-Expansion/,,,https://cdn.snkrdunk.com/upload_bg_removed/7303965.webp,7c01a09e-9970-4db8-b235-81a469d04faa
